year,month,flat_type,block,street_name,storey_range,min_storey,max_storey,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,uniqueID
2016,9,4,408B,FERNVALE RD,22 TO 24,22,24,95,Premium Apartment,2004,86,408000,184218
2016,9,4,441D,FERNVALE RD,04 TO 06,4,6,93,Model A,2012,94,410000,184219
2016,9,4,266A,COMPASSVALE BOW,04 TO 06,4,6,92,Premium Apartment,2007,89,420000,184220
2016,9,4,439A,SENGKANG WEST AVE,13 TO 15,13,15,94,Model A,2011,93,423000,184221
2016,9,4,210A,COMPASSVALE LANE,07 TO 09,7,9,93,Model A,2013,95,425000,184222
2016,9,4,409A,FERNVALE RD,16 TO 18,16,18,95,Premium Apartment,2004,87,425000,184223
2016,9,4,410A,FERNVALE RD,10 TO 12,10,12,95,Premium Apartment,2012,95,427000,184224
2016,9,4,411B,FERNVALE RD,04 TO 06,4,6,95,Premium Apartment,2012,95,430000,184225
2016,9,4,260D,SENGKANG EAST WAY,13 TO 15,13,15,90,Model A,2001,83,430000,184226
2016,9,4,323B,SENGKANG EAST WAY,13 TO 15,13,15,90,Model A,2002,84,430000,184227
2016,9,4,439A,SENGKANG WEST AVE,07 TO 09,7,9,94,Model A,2011,93,430000,184228
2016,9,4,212A,COMPASSVALE DR,04 TO 06,4,6,95,Premium Apartment,2012,95,435000,184229
2016,9,4,213B,COMPASSVALE LANE,10 TO 12,10,12,95,Premium Apartment,2012,95,435000,184230
2016,9,4,441A,FERNVALE RD,13 TO 15,13,15,93,Model A,2012,94,435000,184231
2016,9,4,269C,COMPASSVALE LINK,04 TO 06,4,6,90,Premium Apartment,2006,88,438000,184232
2016,9,4,436C,FERNVALE RD,19 TO 21,19,21,96,Model A,2010,92,438000,184233
2016,9,4,410B,FERNVALE RD,22 TO 24,22,24,96,Premium Apartment,2012,95,438800,184234
2016,9,4,436C,FERNVALE RD,16 TO 18,16,18,96,Model A,2010,92,440000,184235
2016,9,4,213B,COMPASSVALE LANE,07 TO 09,7,9,95,Premium Apartment,2012,95,443000,184236
2016,9,4,211B,COMPASSVALE LANE,13 TO 15,13,15,97,Model A,2013,95,445000,184237
2016,9,4,436B,FERNVALE RD,16 TO 18,16,18,96,Model A,2010,92,448000,184238
2016,9,4,411A,FERNVALE RD,19 TO 21,19,21,96,Premium Apartment,2012,95,448888,184239
2016,9,4,268D,COMPASSVALE LINK,10 TO 12,10,12,91,Premium Apartment,2006,88,450000,184240
2016,9,4,272C,SENGKANG CTRL,01 TO 03,1,3,90,Premium Apartment,2009,92,450000,184241
2016,9,4,210A,COMPASSVALE LANE,13 TO 15,13,15,95,Model A,2013,95,455000,184242
2016,9,4,268D,COMPASSVALE LINK,16 TO 18,16,18,91,Premium Apartment,2006,88,463888,184243
2016,9,4,264F,COMPASSVALE BOW,10 TO 12,10,12,92,Premium Apartment,2008,91,480000,184244
2016,9,4,271A,SENGKANG CTRL,10 TO 12,10,12,93,Premium Apartment,2010,92,480000,184245
2016,9,4,271A,SENGKANG CTRL,10 TO 12,10,12,93,Premium Apartment,2010,92,480000,184246
2016,9,4,272B,SENGKANG CTRL,01 TO 03,1,3,90,Premium Apartment,2009,92,485000,184247
2016,9,4,264B,COMPASSVALE BOW,10 TO 12,10,12,92,Premium Apartment,2007,89,488000,184248
2016,9,4,272A,SENGKANG CTRL,10 TO 12,10,12,90,Premium Apartment,2009,92,490000,184249
2016,9,4,272B,SENGKANG CTRL,07 TO 09,7,9,90,Premium Apartment,2009,92,490000,184250
2016,9,4,271C,SENGKANG CTRL,07 TO 09,7,9,93,Premium Apartment,2010,92,495000,184251
2016,9,4,272B,SENGKANG CTRL,13 TO 15,13,15,90,Premium Apartment,2009,92,502000,184252
2016,9,4,270A,SENGKANG CTRL,13 TO 15,13,15,93,Premium Apartment,2010,92,518000,184253
2016,9,4,275C,COMPASSVALE LINK,04 TO 06,4,6,90,Premium Apartment,2009,91,531800,184254
2016,9,4,275D,COMPASSVALE LINK,10 TO 12,10,12,92,Premium Apartment,2009,91,540000,184255
2016,9,4,273D,COMPASSVALE LINK,16 TO 18,16,18,90,Premium Apartment,2009,91,542000,184256
2016,9,4,275A,COMPASSVALE LINK,10 TO 12,10,12,90,Premium Apartment,2009,91,545000,184257
2016,9,4,277C,COMPASSVALE LINK,07 TO 09,7,9,90,Premium Apartment,2009,91,550000,184258
2016,9,4,277D,COMPASSVALE LINK,10 TO 12,10,12,90,Premium Apartment,2009,91,550000,184259
2016,9,5,158C,RIVERVALE CRES,01 TO 03,1,3,112,Premium Apartment,2003,85,360000,184260
2016,9,5,295C,COMPASSVALE CRES,01 TO 03,1,3,110,Improved,2002,84,370000,184261
2016,9,5,207C,COMPASSVALE LANE,01 TO 03,1,3,110,Improved,2005,87,385000,184262
2016,9,5,148,RIVERVALE CRES,07 TO 09,7,9,116,Improved,1999,81,390000,184263
2016,9,5,296B,COMPASSVALE CRES,04 TO 06,4,6,110,Improved,2002,84,395000,184264
2016,9,5,157C,RIVERVALE CRES,16 TO 18,16,18,112,Premium Apartment,2003,86,408000,184265
2016,9,5,183B,RIVERVALE CRES,07 TO 09,7,9,110,Improved,2003,85,418888,184266
2016,9,5,319C,ANCHORVALE DR,04 TO 06,4,6,110,Improved,2002,84,420000,184267
2016,9,5,315C,ANCHORVALE RD,04 TO 06,4,6,110,Premium Apartment,2003,85,420000,184268
2016,9,5,155,RIVERVALE CRES,04 TO 06,4,6,110,Improved,2005,88,425000,184269
2016,9,5,192C,RIVERVALE DR,10 TO 12,10,12,115,Improved,2000,83,428000,184270
2016,9,5,196,RIVERVALE DR,07 TO 09,7,9,111,Improved,2001,83,430000,184271
2016,9,5,122,SENGKANG EAST WAY,10 TO 12,10,12,110,Improved,2000,82,430000,184272
2016,9,5,125,RIVERVALE ST,10 TO 12,10,12,120,Improved,1999,81,440000,184273
2016,9,5,317C,ANCHORVALE RD,07 TO 09,7,9,110,Premium Apartment,2003,85,441888,184274
2016,9,5,305C,ANCHORVALE LINK,07 TO 09,7,9,110,Improved,2001,84,445000,184275
2016,9,5,227D,COMPASSVALE DR,10 TO 12,10,12,115,Improved,2000,82,445000,184276
2016,9,5,325C,SENGKANG EAST WAY,01 TO 03,1,3,110,Improved,2003,85,445000,184277
2016,9,5,299B,COMPASSVALE ST,13 TO 15,13,15,114,Premium Apartment,2001,83,455000,184278
2016,9,5,310A,ANCHORVALE RD,13 TO 15,13,15,111,Premium Apartment,2003,85,458000,184279
2016,9,5,144,RIVERVALE DR,13 TO 15,13,15,122,Improved,1999,82,458000,184280
2016,9,5,297B,COMPASSVALE ST,10 TO 12,10,12,122,Premium Apartment,2001,83,460000,184281
2016,9,5,299B,COMPASSVALE ST,16 TO 18,16,18,115,Premium Apartment,2001,83,460000,184282
2016,9,5,412B,FERNVALE LINK,04 TO 06,4,6,114,Premium Apartment,2004,86,460000,184283
2016,9,5,251,COMPASSVALE ST,13 TO 15,13,15,116,Improved,2000,83,465000,184284
2016,9,5,149,RIVERVALE CRES,16 TO 18,16,18,116,Improved,1999,82,465000,184285
2016,9,5,101,RIVERVALE WALK,10 TO 12,10,12,120,Improved,1999,81,465000,184286
2016,9,5,225B,COMPASSVALE WALK,04 TO 06,4,6,122,Improved,1999,82,465888,184287
2016,9,5,408A,FERNVALE RD,13 TO 15,13,15,115,Premium Apartment,2004,87,468000,184288
2016,9,5,245,COMPASSVALE RD,04 TO 06,4,6,116,Improved,2000,82,470000,184289
2016,9,5,301C,ANCHORVALE DR,07 TO 09,7,9,110,Improved,2001,84,480000,184290
2016,9,5,318A,ANCHORVALE LINK,13 TO 15,13,15,110,Premium Apartment,2003,85,480000,184291
2016,9,5,202C,SENGKANG EAST RD,10 TO 12,10,12,110,Improved,2001,83,485000,184292
2016,9,5,101,RIVERVALE WALK,16 TO 18,16,18,123,Improved,1999,81,500000,184293
2016,9,5,227B,COMPASSVALE DR,13 TO 15,13,15,121,Improved,2000,82,505000,184294
2016,9,5,325B,SENGKANG EAST WAY,13 TO 15,13,15,110,Improved,2003,85,505000,184295
2016,9,5,201B,COMPASSVALE DR,16 TO 18,16,18,110,Improved,2001,83,510000,184296
2016,9,5,269A,COMPASSVALE LINK,01 TO 03,1,3,110,Premium Apartment,2006,88,510000,184297
2016,9,5,261D,SENGKANG EAST WAY,04 TO 06,4,6,110,Improved,2001,83,510000,184298
2016,9,5,258D,COMPASSVALE RD,13 TO 15,13,15,110,Improved,2001,83,515000,184299
2016,9,5,267A,COMPASSVALE LINK,10 TO 12,10,12,110,Premium Apartment,2006,88,520000,184300
2016,9,5,261B,SENGKANG EAST WAY,13 TO 15,13,15,110,Improved,2000,83,523000,184301
2016,9,5,320D,ANCHORVALE DR,07 TO 09,7,9,110,Improved,2002,85,525000,184302
2016,9,5,269D,COMPASSVALE LINK,07 TO 09,7,9,110,Premium Apartment,2006,88,550000,184303
2016,9,EXECUTIVE,189B,RIVERVALE DR,04 TO 06,4,6,131,Apartment,2000,82,458000,184304
2016,9,EXECUTIVE,116A,RIVERVALE DR,04 TO 06,4,6,130,Apartment,2000,82,500000,184305
2016,9,EXECUTIVE,189A,RIVERVALE DR,13 TO 15,13,15,131,Apartment,2000,82,516000,184306
2016,9,EXECUTIVE,315C,ANCHORVALE RD,04 TO 06,4,6,125,Premium Apartment,2003,85,520000,184307
2016,9,EXECUTIVE,297B,COMPASSVALE ST,04 TO 06,4,6,134,Premium Apartment,2001,83,520000,184308
2016,9,EXECUTIVE,299C,COMPASSVALE ST,10 TO 12,10,12,136,Premium Apartment,2001,83,520000,184309
2016,9,EXECUTIVE,119A,RIVERVALE DR,01 TO 03,1,3,142,Premium Apartment,2001,83,548000,184310
2016,9,EXECUTIVE,250B,COMPASSVALE ST,07 TO 09,7,9,131,Apartment,2000,82,550000,184311
2016,9,EXECUTIVE,119C,RIVERVALE DR,10 TO 12,10,12,142,Premium Apartment,2001,83,615000,184312
2016,9,EXECUTIVE,302C,ANCHORVALE LINK,13 TO 15,13,15,130,Apartment,2001,84,620000,184313
2016,9,3,105,SERANGOON NTH AVE 1,01 TO 03,1,3,60,Improved,1985,67,268000,184314
2016,9,3,152,SERANGOON NTH AVE 1,01 TO 03,1,3,64,Simplified,1986,69,276000,184315
2016,9,3,153,SERANGOON NTH AVE 1,01 TO 03,1,3,64,Simplified,1986,68,276000,184316
2016,9,3,107,SERANGOON NTH AVE 1,07 TO 09,7,9,70,Improved,1984,67,280000,184317
2016,9,3,147,SERANGOON NTH AVE 1,10 TO 12,10,12,64,Simplified,1988,70,285000,184318
2016,9,3,218,SERANGOON AVE 4,04 TO 06,4,6,67,New Generation,1985,67,317000,184319
2016,9,3,3,LOR LEW LIAN,07 TO 09,7,9,64,Improved,1978,60,358000,184320
2016,9,4,154,SERANGOON NTH AVE 1,01 TO 03,1,3,86,Simplified,1986,68,337000,184321
2016,9,4,101,SERANGOON NTH AVE 1,01 TO 03,1,3,91,New Generation,1985,67,347000,184322
2016,9,4,103,SERANGOON NTH AVE 1,04 TO 06,4,6,91,New Generation,1985,68,363000,184323
2016,9,4,538,SERANGOON NTH AVE 4,01 TO 03,1,3,103,Model A,1992,75,380000,184324
2016,9,4,103,SERANGOON NTH AVE 1,10 TO 12,10,12,91,New Generation,1985,68,385000,184325
2016,9,4,240,SERANGOON AVE 2,01 TO 03,1,3,84,Simplified,1985,67,390000,184326
2016,9,4,111,SERANGOON NTH AVE 1,13 TO 15,13,15,91,New Generation,1985,67,400000,184327
2016,9,4,522,SERANGOON NTH AVE 4,01 TO 03,1,3,103,Model A,1992,75,400000,184328
2016,9,4,531,SERANGOON NTH AVE 4,07 TO 09,7,9,110,Model A,1992,75,400000,184329
2016,9,4,230,SERANGOON AVE 4,01 TO 03,1,3,94,New Generation,1985,67,400888,184330
2016,9,4,232,SERANGOON AVE 3,07 TO 09,7,9,84,Simplified,1985,67,418000,184331
2016,9,4,523,SERANGOON NTH AVE 4,07 TO 09,7,9,104,Model A,1992,75,418000,184332
2016,9,4,545,SERANGOON NTH AVE 3,10 TO 12,10,12,100,Model A,1997,80,420000,184333
2016,9,4,534,SERANGOON NTH AVE 4,10 TO 12,10,12,104,Model A,1992,75,428000,184334
2016,9,4,533,SERANGOON NTH AVE 4,10 TO 12,10,12,104,Model A,1992,75,436800,184335
2016,9,4,523,SERANGOON NTH AVE 4,04 TO 06,4,6,104,Model A,1992,75,450000,184336
2016,9,4,307,SERANGOON AVE 2,01 TO 03,1,3,99,New Generation,1985,68,491000,184337
2016,9,4,232,SERANGOON AVE 3,10 TO 12,10,12,84,Simplified,1985,67,495000,184338
2016,9,4,243,SERANGOON AVE 2,07 TO 09,7,9,89,Simplified,1985,68,500000,184339
2016,9,4,404,SERANGOON AVE 1,01 TO 03,1,3,105,Model A,1989,71,515000,184340
2016,9,4,409,SERANGOON CTRL,01 TO 03,1,3,105,Model A,1989,71,540000,184341
2016,9,4,324,SERANGOON AVE 3,04 TO 06,4,6,104,Model A,1986,68,547000,184342
2016,9,4,427,SERANGOON CTRL,01 TO 03,1,3,111,Model A,1989,71,610000,184343
2016,9,4,256,SERANGOON CTRL DR,13 TO 15,13,15,99,Model A,1999,81,648000,184344
2016,9,5,114,SERANGOON NTH AVE 1,07 TO 09,7,9,121,Improved,1986,68,460000,184345
2016,9,5,500,SERANGOON NTH AVE 4,01 TO 03,1,3,124,Improved,1992,75,470000,184346
2016,9,5,135,SERANGOON NTH AVE 2,04 TO 06,4,6,121,Improved,1989,71,485000,184347
2016,9,5,500,SERANGOON NTH AVE 4,04 TO 06,4,6,123,Improved,1992,75,500000,184348
2016,9,EXECUTIVE,535,SERANGOON NTH AVE 4,01 TO 03,1,3,147,Maisonette,1992,75,635000,184349
2016,9,EXECUTIVE,542,SERANGOON NTH AVE 4,04 TO 06,4,6,149,Apartment,1992,75,636000,184350
2016,9,EXECUTIVE,520,SERANGOON NTH AVE 4,04 TO 06,4,6,147,Maisonette,1992,75,647000,184351
2016,9,EXECUTIVE,537,SERANGOON NTH AVE 4,04 TO 06,4,6,149,Maisonette,1992,75,650000,184352
2016,9,EXECUTIVE,543,SERANGOON NTH AVE 3,10 TO 12,10,12,143,Maisonette,1997,80,730000,184353
2016,9,EXECUTIVE,234A,SERANGOON AVE 2,01 TO 03,1,3,141,Apartment,1998,80,745000,184354
2016,9,EXECUTIVE,321,SERANGOON AVE 2,04 TO 06,4,6,146,Maisonette,1986,68,815000,184355
2016,9,EXECUTIVE,423,SERANGOON CTRL,07 TO 09,7,9,146,Maisonette,1989,71,870000,184356
2016,9,3,417,TAMPINES ST 41,01 TO 03,1,3,60,Improved,1985,68,292000,184357
2016,9,3,803,TAMPINES AVE 4,04 TO 06,4,6,67,New Generation,1984,67,295000,184358
2016,9,3,201E,TAMPINES ST 23,04 TO 06,4,6,68,New Generation,1987,70,305000,184359
2016,9,3,101,TAMPINES ST 11,01 TO 03,1,3,75,Model A,1982,64,308000,184360
2016,9,3,102,TAMPINES ST 11,01 TO 03,1,3,75,Model A,1983,66,310000,184361
2016,9,3,846,TAMPINES ST 82,04 TO 06,4,6,74,Model A,1986,68,315000,184362
2016,9,3,438,TAMPINES ST 43,04 TO 06,4,6,74,Model A,1985,68,320000,184363
2016,9,3,879,TAMPINES AVE 8,07 TO 09,7,9,74,Model A,1988,70,323888,184364
2016,9,3,277,TAMPINES ST 22,04 TO 06,4,6,76,Model A,1985,67,325000,184365
2016,9,3,252,TAMPINES ST 21,01 TO 03,1,3,82,New Generation,1985,67,328000,184366
2016,9,3,157,TAMPINES ST 12,01 TO 03,1,3,68,New Generation,1985,67,330000,184367
2016,9,3,212,TAMPINES ST 23,04 TO 06,4,6,73,Model A,1985,67,330000,184368
2016,9,3,215,TAMPINES ST 23,07 TO 09,7,9,67,New Generation,1985,68,333000,184369
2016,9,3,407,TAMPINES ST 41,07 TO 09,7,9,60,Improved,1985,68,335000,184370
2016,9,3,807,TAMPINES AVE 4,07 TO 09,7,9,73,Model A,1984,66,340000,184371
2016,9,3,108,TAMPINES ST 11,07 TO 09,7,9,74,Model A,1984,66,345000,184372
2016,9,3,251,TAMPINES ST 21,04 TO 06,4,6,74,Model A,1985,67,345000,184373
2016,9,3,878,TAMPINES AVE 8,07 TO 09,7,9,74,Model A,1988,71,350000,184374
2016,9,3,272,TAMPINES ST 22,01 TO 03,1,3,82,Model A,1984,66,350000,184375
2016,9,3,929,TAMPINES ST 91,01 TO 03,1,3,73,Model A,1984,67,350000,184376
2016,9,3,244,TAMPINES ST 21,10 TO 12,10,12,74,Model A,1984,66,360000,184377
2016,9,4,451,TAMPINES ST 42,01 TO 03,1,3,84,Simplified,1987,70,345000,184378
2016,9,4,470,TAMPINES ST 44,10 TO 12,10,12,84,Simplified,1986,68,353000,184379
2016,9,4,459,TAMPINES ST 42,01 TO 03,1,3,84,Simplified,1987,70,365000,184380
2016,9,4,346,TAMPINES ST 33,01 TO 03,1,3,107,Model A,1996,78,368000,184381
2016,9,4,451,TAMPINES ST 42,04 TO 06,4,6,84,Simplified,1987,70,373000,184382
2016,9,4,339,TAMPINES ST 33,01 TO 03,1,3,111,Model A,1995,78,375000,184383
2016,9,4,735,TAMPINES ST 72,01 TO 03,1,3,100,Model A,1997,80,392000,184384
2016,9,4,323,TAMPINES ST 33,07 TO 09,7,9,112,Model A,1995,77,395000,184385
2016,9,4,811,TAMPINES AVE 4,07 TO 09,7,9,91,New Generation,1985,67,400000,184386
2016,9,4,489B,TAMPINES ST 45,10 TO 12,10,12,107,Model A,1993,76,400000,184387
2016,9,4,717,TAMPINES ST 72,01 TO 03,1,3,99,Model A,1997,79,400000,184388
2016,9,4,282,TAMPINES ST 22,04 TO 06,4,6,103,Model A,1984,66,405000,184389
2016,9,4,124,SIMEI ST 1,10 TO 12,10,12,84,Simplified,1988,70,406000,184390
2016,9,4,450G,TAMPINES ST 42,01 TO 03,1,3,107,Model A,1996,79,408000,184391
2016,9,4,364,TAMPINES ST 34,04 TO 06,4,6,100,Model A,1997,79,410000,184392
2016,9,4,730,TAMPINES ST 71,04 TO 06,4,6,101,Model A,1997,80,412800,184393
2016,9,4,807,TAMPINES AVE 4,01 TO 03,1,3,105,Model A,1984,66,416000,184394
2016,9,4,812,TAMPINES AVE 4,04 TO 06,4,6,92,New Generation,1984,67,419888,184395
2016,9,4,364,TAMPINES ST 34,04 TO 06,4,6,102,Model A,1997,79,420000,184396
2016,9,4,742,TAMPINES ST 72,04 TO 06,4,6,101,Model A,1997,80,420000,184397
2016,9,4,497H,TAMPINES ST 45,01 TO 03,1,3,108,Premium Apartment,1996,78,425000,184398
2016,9,4,497H,TAMPINES ST 45,07 TO 09,7,9,102,Premium Apartment,1996,78,425000,184399
2016,9,4,498E,TAMPINES ST 45,01 TO 03,1,3,106,Premium Apartment,1997,79,425000,184400
2016,9,4,127,SIMEI ST 1,10 TO 12,10,12,84,Simplified,1987,70,428000,184401
2016,9,4,151,SIMEI ST 1,04 TO 06,4,6,84,Simplified,1988,70,428000,184402
2016,9,4,140,TAMPINES ST 12,04 TO 06,4,6,93,New Generation,1984,67,428000,184403
2016,9,4,285,TAMPINES ST 22,04 TO 06,4,6,103,Model A,1984,66,428000,184404
2016,9,4,728,TAMPINES ST 71,04 TO 06,4,6,103,Model A,1997,80,428000,184405
2016,9,4,898A,TAMPINES ST 81,04 TO 06,4,6,104,Model A,1988,71,430000,184406
2016,9,4,498A,TAMPINES ST 45,01 TO 03,1,3,106,Premium Apartment,1997,79,432000,184407
2016,9,4,726,TAMPINES ST 71,13 TO 15,13,15,103,Model A,1997,79,433000,184408
2016,9,4,713,TAMPINES ST 71,10 TO 12,10,12,99,Model A,1997,79,436000,184409
2016,9,4,166,TAMPINES ST 12,01 TO 03,1,3,107,Model A,1984,66,438000,184410
2016,9,4,916,TAMPINES ST 91,01 TO 03,1,3,104,Model A,1984,67,438000,184411
2016,9,4,498H,TAMPINES ST 45,07 TO 09,7,9,106,Premium Apartment,1997,79,440000,184412
2016,9,4,896,TAMPINES ST 81,07 TO 09,7,9,104,Model A,1988,71,440000,184413
2016,9,4,106,SIMEI ST 1,07 TO 09,7,9,104,Model A,1988,71,455000,184414
2016,9,4,860B,TAMPINES AVE 5,04 TO 06,4,6,104,Model A,1987,70,460000,184415
2016,9,4,732,TAMPINES ST 71,01 TO 03,1,3,104,Model A,1997,79,460000,184416
2016,9,4,225,SIMEI ST 4,04 TO 06,4,6,104,Model A,1988,71,470000,184417
2016,9,4,254,SIMEI ST 1,01 TO 03,1,3,101,Model A,1996,79,475000,184418
2016,9,4,144,TAMPINES ST 12,07 TO 09,7,9,103,Model A,1985,67,485000,184419
2016,9,4,914,TAMPINES ST 91,07 TO 09,7,9,104,Model A,1984,67,490000,184420
2016,9,4,409,TAMPINES ST 41,10 TO 12,10,12,103,Model A,1986,69,495000,184421
2016,9,4,232,SIMEI ST 4,04 TO 06,4,6,104,Model A,1989,71,505000,184422
2016,9,4,242,SIMEI ST 5,04 TO 06,4,6,105,Model A,1997,79,506800,184423
2016,9,4,505,TAMPINES CTRL 1,04 TO 06,4,6,111,Model A,1989,71,511000,184424
2016,9,4,910,TAMPINES ST 91,07 TO 09,7,9,106,Model A,1984,67,530000,184425
2016,9,4,168C,SIMEI LANE,04 TO 06,4,6,94,DBSS,2011,93,555000,184426
2016,9,4,167C,SIMEI LANE,10 TO 12,10,12,94,DBSS,2011,93,615000,184427
2016,9,4,168A,SIMEI LANE,10 TO 12,10,12,94,DBSS,2011,93,620000,184428
2016,9,5,492C,TAMPINES ST 45,01 TO 03,1,3,123,Improved,1993,75,453000,184429
2016,9,5,388,TAMPINES ST 32,01 TO 03,1,3,127,Improved,1993,76,480000,184430
2016,9,5,306,TAMPINES ST 32,04 TO 06,4,6,125,Improved,1993,75,490000,184431
2016,9,5,491G,TAMPINES ST 45,13 TO 15,13,15,122,Improved,1993,75,490000,184432
2016,9,5,491A,TAMPINES AVE 9,01 TO 03,1,3,124,Improved,1993,75,495000,184433
2016,9,5,127,TAMPINES ST 11,01 TO 03,1,3,138,Model A,1985,68,495000,184434
2016,9,5,864,TAMPINES ST 83,01 TO 03,1,3,122,Improved,1988,70,498000,184435
2016,9,5,278,TAMPINES ST 22,10 TO 12,10,12,132,Model A,1985,67,510000,184436
2016,9,5,727,TAMPINES ST 71,01 TO 03,1,3,123,Improved,1997,80,510000,184437
2016,9,5,116,SIMEI ST 1,01 TO 03,1,3,122,Improved,1988,71,515000,184438
2016,9,5,408,TAMPINES ST 41,01 TO 03,1,3,123,Improved,1985,67,515000,184439
2016,9,5,151,SIMEI ST 1,01 TO 03,1,3,122,Improved,1988,70,527888,184440
2016,9,5,210,TAMPINES ST 23,01 TO 03,1,3,121,Improved,1985,67,528000,184441
2016,9,5,720,TAMPINES ST 72,07 TO 09,7,9,119,Improved,1997,79,535000,184442
2016,9,5,108,SIMEI ST 1,01 TO 03,1,3,128,Improved,1988,70,538000,184443
2016,9,5,717,TAMPINES ST 72,13 TO 15,13,15,119,Improved,1997,79,540000,184444
2016,9,5,102,SIMEI ST 1,01 TO 03,1,3,122,Improved,1988,71,545000,184445
2016,9,5,493B,TAMPINES AVE 9,10 TO 12,10,12,123,Improved,1993,75,555000,184446
2016,9,5,108,SIMEI ST 1,07 TO 09,7,9,122,Improved,1988,70,570000,184447
2016,9,5,114,SIMEI ST 1,07 TO 09,7,9,122,Improved,1988,70,570000,184448
2016,9,5,842B,TAMPINES ST 82,04 TO 06,4,6,128,Improved,1995,77,570000,184449
2016,9,5,106,SIMEI ST 1,10 TO 12,10,12,122,Improved,1988,71,580000,184450
2016,9,5,114,SIMEI ST 1,10 TO 12,10,12,122,Improved,1988,70,585000,184451
2016,9,5,243,SIMEI ST 5,04 TO 06,4,6,124,Improved,1997,79,630000,184452
2016,9,5,515A,TAMPINES CTRL 7,04 TO 06,4,6,110,DBSS,2008,91,630000,184453
2016,9,5,167C,SIMEI LANE,01 TO 03,1,3,107,DBSS,2011,93,665000,184454
2016,9,5,518C,TAMPINES CTRL 7,07 TO 09,7,9,108,DBSS,2008,91,667000,184455
2016,9,5,168D,SIMEI LANE,04 TO 06,4,6,111,DBSS,2011,93,680000,184456
2016,9,5,515B,TAMPINES CTRL 7,13 TO 15,13,15,114,DBSS,2008,91,740000,184457
2016,9,EXECUTIVE,737,TAMPINES ST 72,01 TO 03,1,3,140,Apartment,1997,80,570000,184458
2016,9,EXECUTIVE,497J,TAMPINES ST 45,04 TO 06,4,6,144,Premium Apartment,1996,78,575000,184459
2016,9,EXECUTIVE,737,TAMPINES ST 72,01 TO 03,1,3,140,Apartment,1997,80,595000,184460
2016,9,EXECUTIVE,427,TAMPINES ST 41,04 TO 06,4,6,148,Maisonette,1986,68,600000,184461
2016,9,EXECUTIVE,893A,TAMPINES AVE 8,01 TO 03,1,3,143,Maisonette,1997,79,630000,184462
2016,9,EXECUTIVE,427,TAMPINES ST 41,07 TO 09,7,9,143,Apartment,1986,68,630000,184463
2016,9,EXECUTIVE,498A,TAMPINES ST 45,10 TO 12,10,12,143,Premium Apartment,1997,79,665000,184464
2016,9,EXECUTIVE,857,TAMPINES ST 83,10 TO 12,10,12,146,Maisonette,1988,70,720000,184465
2016,9,EXECUTIVE,863,TAMPINES ST 83,10 TO 12,10,12,154,Maisonette,1988,70,770000,184466
2016,9,EXECUTIVE,149,TAMPINES ST 12,10 TO 12,10,12,150,Maisonette,1984,67,780000,184467
2016,9,2,52,LOR 6 TOA PAYOH,01 TO 03,1,3,40,Standard,1983,65,250000,184468
2016,9,2,51,LOR 6 TOA PAYOH,10 TO 12,10,12,50,Standard,1983,65,260000,184469
2016,9,2,51,LOR 6 TOA PAYOH,07 TO 09,7,9,50,Standard,1983,65,270000,184470
2016,9,2,160,LOR 1 TOA PAYOH,07 TO 09,7,9,45,Improved,1972,54,274000,184471
2016,9,3,12,LOR 7 TOA PAYOH,04 TO 06,4,6,66,Improved,1970,52,260000,184472
2016,9,3,13,LOR 7 TOA PAYOH,04 TO 06,4,6,66,Improved,1970,52,263000,184473
2016,9,3,195,KIM KEAT AVE,07 TO 09,7,9,66,Improved,1973,55,270000,184474
2016,9,3,59,LOR 5 TOA PAYOH,04 TO 06,4,6,61,Standard,1973,55,275000,184475
2016,9,3,51,LOR 6 TOA PAYOH,01 TO 03,1,3,63,Standard,1983,65,277000,184476
2016,9,3,66,LOR 4 TOA PAYOH,04 TO 06,4,6,64,Standard,1969,51,280000,184477
2016,9,3,51,LOR 6 TOA PAYOH,04 TO 06,4,6,63,Standard,1983,65,280000,184478
2016,9,3,12,LOR 7 TOA PAYOH,04 TO 06,4,6,66,Improved,1970,52,280000,184479
2016,9,3,17,LOR 7 TOA PAYOH,10 TO 12,10,12,67,Improved,1971,53,280000,184480
2016,9,3,117,POTONG PASIR AVE 1,07 TO 09,7,9,67,New Generation,1984,67,280000,184481
2016,9,3,27,TOA PAYOH EAST,01 TO 03,1,3,67,Improved,1971,53,286000,184482
2016,9,3,8,LOR 7 TOA PAYOH,10 TO 12,10,12,66,Improved,1970,52,289000,184483
2016,9,3,9,LOR 7 TOA PAYOH,10 TO 12,10,12,66,Improved,1970,52,290000,184484
2016,9,3,25,TOA PAYOH EAST,10 TO 12,10,12,67,Improved,1971,53,290000,184485
2016,9,3,73,LOR 4 TOA PAYOH,04 TO 06,4,6,62,Standard,1973,55,295000,184486
2016,9,3,206,TOA PAYOH NTH,10 TO 12,10,12,59,Improved,1973,55,298000,184487
2016,9,3,27,TOA PAYOH EAST,01 TO 03,1,3,67,Improved,1971,53,300000,184488
2016,9,3,115,POTONG PASIR AVE 1,10 TO 12,10,12,67,New Generation,1984,67,305000,184489
2016,9,3,233,LOR 8 TOA PAYOH,07 TO 09,7,9,66,Improved,1981,64,308000,184490
